Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
259060.jpg,22.69961552,23.95365963,28.29995072,0.642590609,0.004023778,0.003877878
368037.jpg,26.5725972,28.00661306,32.24991617,0.850315154,0.001582482,0.004199743
347031.jpg,26.99390636,28.30536454,33.20000384,0.815223314,0.001477282,0.004216909
97010.jpg,20.08898833,21.40895815,27.24653044,0.626576126,0.007229432,0.003886938
198087.jpg,26.27009972,27.58154452,33.42596405,0.856535202,0.001745201,0.003945112
250047.jpg,23.24944282,24.56587175,28.02346956,0.797290701,0.003494724,0.003973246
51084.jpg,26.80100534,28.16778053,32.68143129,0.788677039,0.001524832,0.004058361
267036.jpg,22.62664309,23.9471676,30.39419258,0.714336041,0.004029798,0.00348115
147077.jpg,24.34423445,25.69642162,30.27117066,0.72173385,0.002693753,0.003604174
317043.jpg,24.63693641,25.98524108,30.64785498,0.666168364,0.002520437,0.003957748
15011.jpg,26.68766611,28.02996415,32.68591555,0.787655972,0.001573996,0.003688812
365072.jpg,22.9287887,24.25200573,29.63978208,0.654537056,0.003756639,0.003851414
384089.jpg,27.88362792,29.19920705,33.43557475,0.787755737,0.001202484,0.002865314
201080.jpg,25.630294,26.95216163,31.229596,0.796485873,0.002017362,0.003619909
41096.jpg,25.18010655,26.3924388,31.18447643,0.812476109,0.00229486,0.003221273
128035.jpg,28.62866441,30.11209204,33.67706607,0.847767677,0.00097452,0.004035711
118015.jpg,21.9926876,23.36607642,28.06266605,0.725335034,0.004606726,0.004778624
16068.jpg,22.74818077,23.96121096,29.60762293,0.765551197,0.004016788,0.002550125
41006.jpg,30.29095473,31.59899109,36.27669053,0.839457163,0.000691992,0.003642082
94095.jpg,25.58074349,26.90046609,32.37890758,0.67781872,0.002041519,0.00428915
226043.jpg,27.23938903,28.68396326,32.11034445,0.898273503,0.001353953,0.002716541
209021.jpg,29.77806262,31.130591,35.64812625,0.793804067,0.000770799,0.002788067
48017.jpg,23.96239716,25.2128435,30.29279343,0.707800533,0.003011034,0.003542185
253092.jpg,29.14191836,30.63150708,34.74466553,0.89251126,0.000864668,0.003864288
189006.jpg,31.30135133,32.76611995,36.7037999,0.915652065,0.000528918,0.003585577
36046.jpg,27.80631024,29.12330872,33.26718179,0.704853673,0.001223684,0.004065752
69007.jpg,18.39669217,19.6364815,25.49861215,0.658116851,0.010873062,0.004122496
281017.jpg,28.08936543,29.47488198,34.17598982,0.84800452,0.001128527,0.003801584
10081.jpg,27.46385884,28.97074941,33.17412165,0.839823878,0.001267433,0.003251076
202000.jpg,22.91086056,24.11737448,29.87810726,0.767081117,0.003874918,0.002505541
118031.jpg,23.26377481,24.57349318,29.83483223,0.690088957,0.003488596,0.003387928
334025.jpg,28.05059724,29.38297817,35.10947049,0.805597816,0.001152663,0.003563166
335094.jpg,21.24245983,22.5642747,28.63262485,0.660856321,0.005540801,0.004082441
250087.jpg,27.9632406,29.2491789,34.25682976,0.85718097,0.001188727,0.002669334
41029.jpg,26.46625933,27.77926402,33.60487777,0.806939006,0.00166753,0.004060268
102062.jpg,20.26046739,21.63656563,26.53183167,0.567436143,0.006860305,0.004208088
168084.jpg,30.38469101,31.71727611,36.97035395,0.883501559,0.000673399,0.002429485
296028.jpg,25.87017177,27.26880173,32.14472387,0.735783701,0.001875512,0.004487276
160006.jpg,25.10329188,26.43526006,31.48338378,0.853330759,0.002272344,0.00352788
157032.jpg,29.08374506,30.61285765,34.05418427,0.872119576,0.000868389,0.002767324
217090.jpg,22.80328207,24.13197974,29.74320483,0.657788368,0.003861909,0.003120661
268048.jpg,23.95500811,25.29147535,30.56923094,0.74397752,0.002957008,0.003339529
235098.jpg,22.99179821,24.59970866,28.21798921,0.799633279,0.003467601,0.004056931
189013.jpg,30.17510714,31.49972114,36.23880047,0.89218305,0.000707991,0.003561258
103029.jpg,33.70929708,35.12235607,38.90607802,0.913393346,0.000307443,0.003999949
223004.jpg,25.6703548,27.02649885,32.71589835,0.799852636,0.001983125,0.002734661
247012.jpg,25.43847554,26.88496744,31.3376297,0.740668995,0.002048817,0.003090143
376086.jpg,25.51542934,27.31668706,30.49756135,0.813725771,0.001854946,0.002771139
393035.jpg,24.18469455,25.53551068,30.09786628,0.780576772,0.002795432,0.003756523
77062.jpg,21.40050494,22.73317029,29.61402043,0.637353772,0.005329457,0.004199982
253016.jpg,24.74754048,26.15462184,31.16296395,0.743522689,0.002424029,0.004170179
196040.jpg,23.31419133,24.70312492,30.02670488,0.686516075,0.003386004,0.003982067
134049.jpg,23.02761916,24.54680131,28.71383775,0.68494195,0.003510103,0.003571033
100007.jpg,30.46674159,31.86656214,36.80587333,0.830476414,0.000650645,0.00369668
247003.jpg,26.69029701,28.04404878,33.20081207,0.802701639,0.001568899,0.00395155
196062.jpg,27.92075854,29.24184185,34.78569973,0.781439383,0.001190737,0.004434109
146074.jpg,24.01177227,25.31261949,30.75348519,0.80754656,0.002942646,0.00282383
238025.jpg,26.3498747,27.71352574,32.61472263,0.702119905,0.001692963,0.004027605
81066.jpg,26.6310169,28.16247345,31.97278721,0.722474985,0.001526696,0.00437665
188025.jpg,24.7335776,26.01424388,30.88733015,0.738293746,0.002503662,0.003061056
285022.jpg,29.40922689,30.86636213,34.40553818,0.876160279,0.000819151,0.003798962
196027.jpg,32.4536628,33.79260086,38.11523346,0.915200584,0.00041758,0.004058361
43033.jpg,27.9759398,29.32317566,34.10705749,0.768147857,0.001168645,0.002538919
288024.jpg,23.66416323,24.99992212,30.03800371,0.785728529,0.003162334,0.004281521
45000.jpg,25.17599318,26.54782364,31.11671004,0.717945551,0.002214204,0.00244832
147080.jpg,22.73147633,24.08490152,28.82164479,0.734667107,0.003904,0.002671719
14092.jpg,27.11629835,28.44149477,34.24797644,0.698787795,0.001431695,0.004471779
108069.jpg,23.72503948,25.12913122,29.70976218,0.798324712,0.003069636,0.004033566
101027.jpg,21.6819426,23.04312887,29.07071099,0.691372254,0.004962347,0.002763033
159002.jpg,26.56436562,27.86987163,32.87952658,0.820000611,0.0016331,0.002526045
92014.jpg,23.52810675,24.87371132,31.28303301,0.698501522,0.003255584,0.003850698
163004.jpg,24.35717164,25.74337894,30.28805963,0.81706,0.002664785,0.002949476
346016.jpg,21.2006823,22.51695455,28.7930269,0.408391965,0.005601503,0.003505707
179084.jpg,29.09528277,30.49947173,34.99326215,0.867224662,0.000891359,0.0026474
103078.jpg,25.44998176,26.75623856,32.08972834,0.7628957,0.002110455,0.002420664
223060.jpg,21.93752436,23.25777406,29.70457642,0.717111903,0.004723051,0.003690004
372019.jpg,27.01542727,28.39860687,33.22368476,0.762322876,0.001445904,0.002449274
120003.jpg,28.7693542,30.12004258,35.41848618,0.89448362,0.000972738,0.002446651
107045.jpg,23.66969411,25.0485851,30.18444708,0.678608945,0.003127098,0.004145622
175083.jpg,24.39617923,25.73697788,30.03017862,0.702531796,0.002668715,0.002744913
81095.jpg,27.52491548,29.18493984,32.52373424,0.813768763,0.001206441,0.003736496
2018.jpg,22.10432209,23.49467676,29.37799285,0.771366367,0.004472314,0.003444433
120093.jpg,21.25010584,22.54999977,27.71787112,0.754777291,0.005559043,0.002710342
140006.jpg,21.39349532,22.66531196,28.93267641,0.697237865,0.005413384,0.003737926
33044.jpg,23.37737339,24.69818845,31.36927914,0.618029383,0.003389855,0.003454685
217013.jpg,24.462522,25.81473767,30.98727496,0.850573994,0.002621357,0.002665043
249021.jpg,27.84032716,29.23090373,33.87700091,0.780334684,0.00119374,0.003726721
196088.jpg,20.12148684,21.40240557,27.06863964,0.600422969,0.007240348,0.004065037
101084.jpg,21.81245366,23.26073956,27.99331989,0.560360705,0.004719827,0.002839804
156054.jpg,25.69215518,27.04160732,31.55430274,0.775797807,0.001976238,0.004449844
164046.jpg,29.43992772,30.76675363,36.27353818,0.793815801,0.000838156,0.002335548
289011.jpg,28.92140204,30.32074164,35.02818745,0.821349311,0.000928808,0.003980398
388067.jpg,21.9026585,23.29468377,27.31293031,0.769223649,0.00468308,0.003374815
207049.jpg,21.74332926,23.01693265,29.30973628,0.490792274,0.00499237,0.004440784
49024.jpg,32.20433894,33.55027903,38.24052404,0.910027814,0.000441542,0.003246784
16004.jpg,25.45922464,26.90806106,30.4757371,0.843197283,0.002037952,0.002203226
163096.jpg,25.87471803,27.1052031,31.98874887,0.712145809,0.00194751,0.003499269
107072.jpg,24.83862494,26.16277837,30.64903288,0.632171469,0.002419481,0.004293442
344010.jpg,23.72585253,25.05937136,29.96111806,0.6146956,0.003119341,0.003549576
189096.jpg,25.50266475,27.03124985,30.62188526,0.819801278,0.001980957,0.004505634
159022.jpg,26.55777391,27.84147007,33.49214086,0.837158997,0.001643815,0.004559278
41085.jpg,26.37809776,27.72053382,33.0335379,0.773418486,0.001690233,0.003506184
145059.jpg,23.9860521,25.26890101,29.1819142,0.789504882,0.002972418,0.004335165
17067.jpg,23.08287095,24.40283638,31.32196137,0.647569723,0.00362841,0.002762079
81090.jpg,23.83752584,25.26983475,29.63193284,0.812103559,0.002971779,0.003689289
80085.jpg,28.27411221,29.68978316,34.19016311,0.880163467,0.001074043,0.00291729
187099.jpg,19.13796881,20.36628427,26.14212381,0.516825675,0.009191186,0.003650427
290035.jpg,27.6487831,29.18484436,33.26110467,0.773215264,0.001206467,0.004414797
189029.jpg,26.64810357,27.94188767,32.64808105,0.851932348,0.001606243,0.003813505
28083.jpg,30.49979636,31.82180874,35.65316295,0.798004749,0.000657384,0.002264977
141048.jpg,25.71505398,27.21689033,30.5121619,0.64275101,0.001898065,0.004533529
187058.jpg,19.50986788,20.69470424,25.24266358,0.682693805,0.008521765,0.004107475
6046.jpg,24.00549722,25.32294031,31.40944595,0.658437523,0.002935661,0.004272223
5096.jpg,27.0039351,28.26935715,33.53036448,0.687900827,0.001489582,0.002784252
225022.jpg,25.40979816,26.87431262,30.41882308,0.789478641,0.00205385,0.004331589
183066.jpg,23.05707948,24.43656189,30.15807476,0.717325585,0.003600342,0.004207373
109055.jpg,24.12162697,25.42986265,30.19346569,0.816259904,0.002864269,0.004277945
112056.jpg,34.09295796,35.50854492,39.48133338,0.894612491,0.000281284,0.00251627
226060.jpg,28.39850608,29.79883555,33.86375272,0.868364685,0.001047409,0.004025221
8068.jpg,28.57607042,29.89974986,34.99545203,0.82238065,0.001023352,0.004115343
14085.jpg,27.87019046,29.16616168,33.97713195,0.769957945,0.001211669,0.002710581
230063.jpg,26.69992214,28.12566168,32.07595547,0.833595189,0.001539692,0.002499819
65084.jpg,27.29863858,28.75883084,31.80809952,0.879364838,0.001330813,0.00270009
104055.jpg,30.70037214,32.24697098,35.90693023,0.820642048,0.000596078,0.00378561
112090.jpg,26.03832807,27.41034735,32.29366011,0.701039219,0.00181537,0.003980398
207038.jpg,23.14954519,24.45954986,29.87404,0.637155686,0.003581336,0.003985405
70090.jpg,27.10422536,28.39966971,33.16750309,0.82690971,0.00144555,0.003087044
206062.jpg,27.45319947,28.81359003,33.17229211,0.792366516,0.001314138,0.004275322
130014.jpg,25.86765885,27.24431987,32.42055299,0.787383937,0.001886114,0.003987074
326025.jpg,25.40278152,26.75716014,31.27250526,0.83681923,0.002110007,0.003430367
226022.jpg,25.79035975,27.24437229,31.46106983,0.828151971,0.001886092,0.003562212
106047.jpg,31.02436476,32.43353293,37.04885459,0.909715852,0.000571014,0.003976583
105027.jpg,27.81203651,29.17247553,34.28887427,0.764587857,0.001209908,0.003760099
108036.jpg,22.13776575,23.48656121,29.19003376,0.698725293,0.004480679,0.002721548
35028.jpg,30.29406166,31.57218749,35.8873714,0.911422822,0.000696276,0.00469923
108004.jpg,22.03112112,23.43341677,27.95274182,0.479660544,0.004535846,0.003965855
279005.jpg,27.61722185,28.93724148,33.73998348,0.81846106,0.00127725,0.003473043
230098.jpg,26.07863843,27.46817067,32.38132229,0.809403864,0.00179136,0.003431559
15062.jpg,23.8958418,25.19400186,30.33931552,0.699119984,0.003024126,0.002619505
103006.jpg,23.16265996,24.50425399,29.7490289,0.729018756,0.00354466,0.003913641
106005.jpg,32.6834294,34.04677927,38.61261287,0.936043084,0.000393842,0.004444599
64061.jpg,29.98490821,31.3290345,36.5630565,0.787066744,0.000736371,0.004388094
257098.jpg,28.25674924,29.64211854,34.3214566,0.798915856,0.001085896,0.002722979
157087.jpg,24.46075747,25.97280461,29.7283345,0.768171157,0.002527665,0.004570246
306052.jpg,25.96016015,27.35901707,31.64654962,0.706158075,0.001836954,0.003272533
220003.jpg,22.73782467,24.06377664,29.14783286,0.604246296,0.003923036,0.00387311
71076.jpg,26.94245168,28.27842181,32.74501458,0.714380386,0.001486476,0.003567219
226033.jpg,24.6011978,26.15384489,29.98906778,0.802282093,0.002424463,0.003918171
160067.jpg,25.35637079,26.64109607,31.84411759,0.869428188,0.002167157,0.003863096
246009.jpg,24.9011298,26.22072706,31.94090783,0.796064585,0.002387412,0.003942728
107014.jpg,27.82107556,29.20267154,33.46896446,0.750169836,0.001201525,0.002696037
176051.jpg,27.87322649,29.26395499,34.08866037,0.883432005,0.001184689,0.002446175
69000.jpg,24.07356406,25.41231216,31.3688659,0.729099873,0.002875867,0.003468275
100039.jpg,21.77118624,23.14193086,28.50545532,0.648357655,0.004850728,0.004110813
335088.jpg,23.62181207,24.98060776,30.4961072,0.76605402,0.00317643,0.003465176
29030.jpg,27.16879683,28.55415195,33.12158397,0.74839991,0.001395034,0.003473997
123057.jpg,28.72001337,30.11817522,34.86220025,0.830027335,0.000973156,0.002786636
385022.jpg,22.05473267,23.38215357,30.22797184,0.627036769,0.004589704,0.003957987
228076.jpg,24.52311584,25.87185378,31.02405282,0.810820434,0.002587108,0.0040555
69022.jpg,30.06599362,31.45737394,36.23513258,0.886771675,0.000714928,0.003581047
140088.jpg,25.29764674,26.60767511,31.29618273,0.829747024,0.002183899,0.003900051
185092.jpg,30.05762486,31.30773599,35.64845951,0.871817172,0.000739991,0.002570629
258089.jpg,23.61785757,25.22498547,28.76127713,0.798702705,0.003002627,0.002962351
302022.jpg,25.83061045,27.04013745,30.27769456,0.823972855,0.001976907,0.004640818
232076.jpg,22.72325924,24.07451595,29.57367755,0.698097895,0.003913347,0.003992319
48025.jpg,25.5692343,26.85350827,32.60061156,0.681682633,0.002063712,0.0026021
43051.jpg,32.44402793,33.78623233,37.89077028,0.8936458,0.000418193,0.00342989
277053.jpg,22.65019368,23.99254827,29.22095893,0.638772106,0.003987908,0.002308607
79073.jpg,20.93599231,22.16060259,27.40176002,0.571046553,0.006080506,0.004061222
141012.jpg,21.66030588,22.90605318,27.86955641,0.594986581,0.005121471,0.004089594
87015.jpg,23.95415875,25.29600396,31.21397743,0.569485548,0.002953926,0.00330472
243095.jpg,27.82166866,29.18968811,34.07869815,0.862102564,0.001205122,0.002794743
268074.jpg,23.31235432,24.63112359,29.31514836,0.692175914,0.003442609,0.004037857
208078.jpg,22.66093283,23.89304364,29.0135317,0.868234572,0.004080333,0.004192591
130066.jpg,21.78062581,23.10426378,30.06320207,0.754378358,0.004892982,0.003143549
