Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
google_painting_63.jpg,22.71841605,24.11976165,28.38163621,0.668871701,0.003872789,0.003458261
google_Stone_179.jpg,31.50847502,32.83060098,38.79588246,0.845571206,0.000521123,0.002367258
google_urban_53.jpg,22.96742365,24.29940064,30.69225144,0.819810639,0.003715865,0.003178358
google_wood_237.jpg,20.26844482,21.51224942,26.15116054,0.751608366,0.007059518,0.003352404
google_wood_368.jpg,22.51284064,23.77966405,30.03720722,0.601759134,0.00418826,0.002556562
google_lined_286.jpg,22.97449189,24.30210165,31.06891825,0.778542666,0.003713555,0.003223896
google_painting_115.jpg,22.68624802,24.01495049,30.41246517,0.49372041,0.003967391,0.002434731
google_painting_74.jpg,22.9227884,24.29099531,28.83639434,0.774352738,0.003723064,0.003646135
google_marble_324.jpg,20.118172,21.43971158,29.55824648,0.652630475,0.00717842,0.002634287
google_water_187.jpg,30.73091896,32.0565958,37.72760688,0.865010761,0.000622788,0.003942013
google_marble_263.jpg,24.69866485,26.01952175,33.12084387,0.762415824,0.002500621,0.002394199
google_Stone_225.jpg,22.41840206,23.74157455,30.89481155,0.622777462,0.004225154,0.00356555
google_plastic_159.jpg,19.91567151,21.26029874,27.42176774,0.688264109,0.00748118,0.003717422
google_glass_698.jpg,18.53183722,19.85439052,25.80100445,0.41080605,0.010340962,0.003058195
google_wood_288.jpg,19.11094254,20.29279894,26.09863897,0.455771206,0.00934803,0.003844738
google_Fabric_584.jpg,26.36237914,27.71480763,32.85932613,0.797802285,0.001692463,0.004114866
google_glass_683.jpg,31.55880151,33.03884185,36.77144908,0.940196795,0.000496725,0.003699303
google_wood_271.jpg,33.86270532,35.12336351,39.31734589,0.832569305,0.000307372,0.00234127
google_plastic_152.jpg,27.52351137,28.84449453,35.21598492,0.86383039,0.00130482,0.003234386
google_painting_138.jpg,25.15943195,26.56194078,30.88988183,0.817225823,0.002207018,0.003386497
google_lined_209.jpg,19.61855526,20.94368954,30.35193856,0.584438633,0.008046945,0.002332449
google_brick_46.jpg,24.65104293,25.9906493,31.86013392,0.765750219,0.002517301,0.003011942
google_woven_90.jpg,26.8000406,28.11493023,inf,0.869860973,0.001543501,0.003651619
google_texture_667.jpg,28.35331828,29.69522246,34.89482155,0.910938509,0.001072699,0.003734827
google_texture_659.jpg,26.48704574,28.0970636,30.81947147,0.956919189,0.001549864,0.003717422
google_glass_660.jpg,22.59426602,23.91859356,31.02550249,0.816532061,0.004056399,0.002607107
google_water_151.jpg,28.01361599,29.36231393,35.31748286,0.787308837,0.00115816,0.002710819
google_Paper_101.jpg,31.4140405,32.74473213,37.80303785,0.886325032,0.000531529,0.002480745
google_Stone_199.jpg,25.53095023,26.85355072,33.91068012,0.695103113,0.002063692,0.003840208
google_woven_56.jpg,28.91648432,30.26120145,35.53153019,0.868661782,0.000941629,0.003371716
google_texture_619.jpg,35.87610047,37.32089061,41.08169779,0.93831183,0.000185315,0.003355265
google_urban_4.jpg,23.2024172,24.51925714,32.42376097,0.869903574,0.003532436,0.003703117
google_water_216.jpg,28.76980116,30.08929507,35.85746368,0.778034853,0.000979649,0.003439426
google_marble_284.jpg,25.10177071,26.40229715,32.5453857,0.721705606,0.002289656,0.003332376
google_woven_286.jpg,24.5199261,25.85058909,31.79711836,0.873395201,0.002599807,0.003362417
