Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
156065.jpg,24.29845868,25.61529719,31.36008102,0.671630781,0.002744545,0.004306555
108005.jpg,26.44300199,27.77326366,32.73089033,0.843759549,0.001669835,0.004454374
108082.jpg,27.18839585,28.52494558,34.04905304,0.856373667,0.001404447,0.004034758
86068.jpg,26.43563039,27.76505258,33.17042215,0.660535869,0.001672995,0.004660368
167062.jpg,31.87128243,33.17351691,38.21140441,0.911912748,0.000481558,0.00325346
86016.jpg,21.07786428,22.40146724,30.02069534,0.445391877,0.005752456,0.003111362
42012.jpg,29.74294366,31.06280012,36.68355444,0.875578839,0.000782925,0.004392624
3096.jpg,39.51982417,40.85740361,44.26746839,0.981709509,8.21E-05,0.003682375
62096.jpg,24.96525044,26.3614503,31.85436121,0.832707057,0.002311293,0.003438234
108070.jpg,22.8155986,24.13362548,29.74259983,0.724955505,0.003860446,0.004957676
85048.jpg,25.68507087,27.04236746,32.41312815,0.812384484,0.001975892,0.003437281
241004.jpg,31.60556974,32.9474371,37.9391683,0.87644487,0.00050729,0.004707336
253055.jpg,31.49012756,32.81434911,37.34973288,0.872893186,0.000523076,0.004578352
385039.jpg,23.74242794,25.07356927,31.36734369,0.760092914,0.00310916,0.003711462
