Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
google_water_157.jpg,23.07608358,24.4053596,31.13267535,0.648186468,0.003626303,0.002687216
google_texture_560.jpg,34.95712604,36.27952105,40.18565554,0.935449953,0.000235531,0.002794504
google_painting_53.jpg,17.57341736,18.88466832,25.79920948,0.312356035,0.012928054,0.003108025
google_plastic_160.jpg,19.08112259,20.47219099,25.16590506,0.381096537,0.008969762,0.003646135
google_lined_195.jpg,22.06219607,23.37649452,32.62332082,0.545512711,0.004595688,0.002125263
google_glass_671.jpg,29.97609034,31.38816769,35.73445106,0.901761222,0.000726412,0.00249958
google_plastic_142.jpg,21.40507944,22.72574777,inf,0.73252758,0.005338573,0.004009247
google_lined_230.jpg,22.24975237,23.59587387,29.3214241,0.604707125,0.004369308,0.002913475
google_mosaic_389.jpg,19.15258012,20.62373084,24.28581496,0.688891188,0.008662174,0.002156734
google_grass_171.jpg,15.9161606,17.18383729,21.8783107,0.579930331,0.019125653,0.002536058
google_water_168.jpg,19.98222528,21.3224086,27.24715653,0.667534629,0.007374951,0.003121614
google_texture_684.jpg,28.36075305,29.53535842,34.19468844,0.690268628,0.001112921,0.003653049
google_Metal_115.jpg,16.61574443,17.93715236,27.25718603,0.667872873,0.016079953,0.003029823
google_woven_128.jpg,22.98841325,24.42818848,28.82715021,0.766477893,0.003607291,0.002427578
google_texture_669.jpg,20.55018967,21.86024756,27.68628903,0.599807664,0.006515913,0.003096104
google_Metal_202.jpg,35.00467496,36.35759907,40.4342282,0.884655417,0.000231334,0.003341436
google_Fabric_587.jpg,21.97331861,23.48861928,27.81764995,0.586090308,0.004478557,0.002994776
google_marble_410.jpg,31.35941644,32.68235594,37.88586963,0.908472437,0.000539218,0.003412962
google_mosaic_289.jpg,26.38366843,27.79753393,32.34899521,0.795613993,0.00166053,0.003400087
google_urban_47.jpg,14.79135212,16.10728034,23.20500634,0.448615654,0.024505974,0.003015041
google_Metal_111.jpg,22.77140062,24.1114117,30.09398801,0.611857772,0.003880242,0.002187729
google_Stone_235.jpg,24.87074223,26.1664181,31.8513986,0.748860563,0.002417454,0.001934528
google_grass_63.jpg,19.52363025,20.6418866,25.61283132,0.611389868,0.008626037,0.003261089
google_Stone_163.jpg,19.92630615,21.25049418,28.74648226,0.570813338,0.007498089,0.0022645
google_woven_283.jpg,29.03825456,30.38652263,35.48783753,0.807033259,0.000914845,0.002387047
google_texture_655.jpg,26.68439535,27.99983691,34.23939322,0.77379597,0.001584953,0.00263834
google_brick_17.jpg,26.24989969,27.57810343,33.75900082,0.715832887,0.001746585,0.003782034
google_woven_119.jpg,18.00175653,19.32590335,26.92684315,0.408554413,0.011679108,0.004105091
google_Stone_177.jpg,20.56789025,21.8925604,28.76827314,0.562947899,0.006467612,0.001935244
google_mosaic_290.jpg,24.20831904,25.51520132,31.71758189,0.705057616,0.002808535,0.00330472
google_wood_293.jpg,23.36282688,24.70272826,30.57726832,0.528430309,0.003386314,0.003502131
google_brick_32.jpg,23.94790307,25.27737138,31.41179907,0.588892133,0.002966626,0.003409863
google_Stone_151.jpg,20.41107523,21.73613837,29.07025599,0.596828999,0.006704805,0.003203869
google_water_154.jpg,26.65339004,27.97788724,34.46011245,0.706114834,0.001592983,0.002373934
google_Metal_117.jpg,15.8454324,17.16565594,27.38666977,0.3102514,0.019205889,0.003385782
google_mosaic_264.jpg,14.33211783,15.80767341,19.33022563,0.316363931,0.026256248,0.002187014
google_glass_687.jpg,34.46511085,35.93279343,39.5086919,0.933420147,0.000255106,0.003417492
google_woven_81.jpg,31.74003151,33.11723591,37.67117863,0.879385651,0.000487839,0.003038645
google_texture_640.jpg,20.80997757,22.08524406,29.16636701,0.604143345,0.006186936,0.003181219
google_water_207.jpg,29.25532792,30.63579463,35.36541904,0.8408177,0.000863815,0.002290249
google_Fabric_634.jpg,15.40055104,16.79571925,21.27085451,0.531323895,0.020913565,0.00359273
google_painting_104.jpg,23.25625826,24.80776604,28.43845703,0.479117669,0.003305395,0.002194405
google_Stone_186.jpg,22.38978749,23.69619771,30.92097764,0.555774768,0.004269532,0.003336191
google_lined_215.jpg,19.90065669,22.4054592,24.80440097,0.702218036,0.00574717,0.003594398
google_urban_25.jpg,21.46298362,22.80742297,28.85126225,0.581206504,0.005239112,0.003067732
google_marble_291.jpg,22.92499977,24.24494932,inf,0.850876786,0.003762747,0.002257347
google_plastic_81.jpg,17.52169843,18.74769708,25.88483814,0.313702746,0.013342287,0.00379324
google_woven_48.jpg,20.35297877,21.67022016,29.95191083,0.627147391,0.006807348,0.002597332
google_water_122.jpg,29.79294254,31.33037968,34.83175797,0.906101133,0.000736143,0.003433943
google_Metal_133.jpg,28.53783863,29.89737421,33.87213142,0.867799457,0.001023912,0.003273487
google_wood_375.jpg,19.45088032,20.74212552,27.23658916,0.454259896,0.008429221,0.00270772
google_glass_666.jpg,23.26843485,24.59249901,31.87336353,0.66616453,0.003473362,0.00334692
google_lined_207.jpg,22.71321583,24.02068987,30.21196486,0.639874744,0.003962151,0.002197504
google_Stone_213.jpg,20.9691349,22.2858392,29.55653994,0.54489318,0.005907668,0.003646374
google_woven_116.jpg,26.16877593,27.48981878,33.92072579,0.830017044,0.001782453,0.002514839
google_wall_462.jpg,21.48144842,22.79917945,29.77572255,0.663297834,0.005249066,0.003843546
google_woven_284.jpg,20.01542151,21.33818398,28.15548931,0.346176524,0.007348211,0.003662586
google_marble_337.jpg,38.03040809,39.26665582,inf,0.965511151,0.000118395,0.003228188
google_Stone_232.jpg,15.76102022,17.07789653,24.19039906,0.433046875,0.019597937,0.003139019
google_mosaic_293.jpg,24.68326206,26.05548861,31.27810986,0.714811987,0.002479997,0.003535032
google_lined_150.jpg,20.59826119,22.45446868,25.27975151,0.772068636,0.005682679,0.002149343
google_Stone_191.jpg,20.51779111,21.84587128,29.05509149,0.44604804,0.006537518,0.00237298
google_Metal_61.jpg,24.2449616,25.62339242,30.69420621,0.885568003,0.002739433,0.003587723
google_texture_562.jpg,33.70032609,35.15484208,38.85411827,0.903697034,0.000305152,0.003473759
google_woven_43.jpg,22.89430616,24.19997234,31.10350631,0.741002131,0.003801918,0.002615929
google_painting_118.jpg,18.71651097,20.03191737,26.26267755,0.501806948,0.009926777,0.003127813
google_water_192.jpg,26.90192734,28.23160242,34.34442208,0.685191484,0.001502587,0.002598763
google_Metal_68.jpg,23.24952613,24.5675918,inf,0.663699261,0.00349334,0.003410339
google_glass_691.jpg,23.05244574,24.59325841,29.05603412,0.592585887,0.003472755,0.003587246
google_Fabric_619.jpg,17.5473202,19.08030941,22.55670228,0.323227019,0.012358594,0.002928495
google_plastic_148.jpg,25.71594105,27.05655243,32.86430731,0.805530531,0.001969449,0.003180742
google_plastic_33.jpg,30.47513735,31.82555732,36.81565669,0.783058545,0.000656817,0.003690243
google_lined_167.jpg,16.02535485,17.34464265,23.59850941,0.3354975,0.018430441,0.003798485
google_mosaic_302.jpg,23.89330315,25.21700428,32.10197022,0.633627641,0.003008151,0.002220631
google_mosaic_269.jpg,20.70121141,22.03924028,28.48195553,0.642305647,0.006252821,0.003869534
google_plastic_71.jpg,19.91913894,21.31610209,25.87603608,0.465234073,0.007385668,0.003939629
google_plastic_178.jpg,34.38912133,39.71829644,40.37115919,0.937280717,0.000106701,0.003816128
google_painting_142.jpg,24.43483665,25.9088997,29.67558583,0.686388752,0.002565134,0.003338814
google_water_160.jpg,22.80412376,24.14958185,29.61460861,0.516560291,0.003846288,0.003231764
google_marble_310.jpg,19.01205661,20.3554788,26.06270843,0.550886254,0.009214083,0.003900766
google_plastic_37.jpg,29.14578387,31.43714925,33.38818302,0.866725596,0.000718266,0.003384352
google_plastic_55.jpg,27.64493788,28.99284833,33.89214621,0.87268259,0.001261,0.003435612
google_painting_162.jpg,27.36537125,28.61006307,33.46760874,0.70769468,0.001377189,0.002176762
google_lined_222.jpg,24.37106849,25.9211437,29.2475032,0.786724361,0.002557912,0.003463507
google_plastic_203.jpg,28.54714993,29.87472132,38.61953795,0.616736651,0.001029267,0.002967596
google_texture_650.jpg,20.71656545,22.03577582,30.93964559,0.565395345,0.006257811,0.002815008
google_mosaic_276.jpg,21.94100805,23.23954688,27.61674068,0.623697407,0.004742915,0.003278971
google_Fabric_575.jpg,24.80530553,26.1286147,32.8942617,0.607632619,0.002438589,0.002968788
google_texture_651.jpg,25.56592084,26.9310765,32.09923277,0.653087324,0.00202718,0.003291845
google_Metal_59.jpg,23.90344555,25.2207314,34.3907081,0.698575301,0.00300557,0.002398968
google_painting_158.jpg,21.25611505,22.66413054,26.33507976,0.705743836,0.005414856,0.002114058
google_grass_203.jpg,18.50674296,19.81280019,25.87849367,0.571342864,0.010440468,0.003313303
google_texture_631.jpg,21.48181139,22.806378,30.53555004,0.823243253,0.005240373,0.003575563
google_wood_276.jpg,21.64587793,22.87801664,28.78696492,0.598520586,0.00515464,0.002860069
google_lined_185.jpg,31.91630382,33.59091162,36.78617333,0.884458362,0.00043743,0.003709555
google_wood_262.jpg,25.69881047,27.02344187,33.40080559,0.68449358,0.001984522,0.003642321
google_plastic_41.jpg,28.39154659,29.72311642,35.38045079,0.893082615,0.001065831,0.003347635
google_Stone_233.jpg,26.31749668,27.67013493,33.15426824,0.656560475,0.001709962,0.002611399
google_glass_682.jpg,27.62648669,28.93648382,36.15466697,0.633421925,0.001277473,0.002658844
google_glass_644.jpg,21.36723959,22.70873588,28.87890192,0.587713848,0.005359526,0.003202438
google_woven_191.jpg,23.9037169,25.21000676,30.39878449,0.762865448,0.003013001,0.002747059
google_painting_63.jpg,21.35131599,22.85234651,26.48218193,0.563038866,0.005185198,0.003186703
google_Stone_179.jpg,29.61533977,30.94375777,37.27333371,0.76278218,0.000804682,0.002206564
google_urban_53.jpg,21.56964416,22.90349531,29.11753117,0.747062547,0.005124488,0.003676414
google_wood_237.jpg,18.71123749,19.94510968,24.42159528,0.622178932,0.010127192,0.003245115
google_wood_368.jpg,21.73426674,23.0059364,29.08744418,0.504395645,0.005005026,0.003624916
google_lined_286.jpg,20.9220635,22.25254142,29.29033208,0.620502938,0.005953137,0.003514528
google_painting_115.jpg,21.89196586,23.22987525,29.21342672,0.405798211,0.004753489,0.003625154
google_painting_74.jpg,21.19855583,22.62829583,26.72712265,0.666959574,0.005459721,0.003489256
google_marble_324.jpg,19.01693546,20.33959596,28.61707296,0.530064416,0.009247842,0.00223732
google_water_187.jpg,29.00932093,30.33590982,36.28933878,0.792540077,0.000925569,0.003339291
google_marble_263.jpg,23.11999424,24.44152035,31.82331236,0.63244132,0.003596234,0.004257917
google_Stone_225.jpg,21.63952924,22.96336195,30.12447163,0.544950802,0.005054332,0.003430843
google_plastic_159.jpg,18.36640511,19.71557334,25.66255684,0.512741214,0.010676838,0.003064394
google_glass_698.jpg,17.90885821,19.23165141,25.11997398,0.275026012,0.011935342,0.003820419
google_wood_288.jpg,18.45421232,19.62465277,25.074742,0.354127085,0.010902717,0.003538847
google_Fabric_584.jpg,24.92460172,26.28783408,31.3613705,0.748433978,0.002350805,0.002516747
google_glass_683.jpg,28.63752473,30.12158365,33.94774458,0.877600593,0.000972393,0.003424406
google_wood_271.jpg,32.90079235,34.19256006,38.07320282,0.798631547,0.000380841,0.003372669
google_plastic_152.jpg,25.33822642,26.66040559,33.43515656,0.766272765,0.002157543,0.00194788
