Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
250087.jpg,29.8084699,31.10766476,36.15818413,0.911907049,0.000774878,0.004210234
41029.jpg,27.63946932,28.95718093,34.78391128,0.853206077,0.001271399,0.004359961
102062.jpg,21.42107285,22.80186712,28.03246946,0.6816066,0.005245819,0.00484395
168084.jpg,31.8058526,33.13415922,38.22015124,0.917047393,0.000485942,0.004148245
296028.jpg,27.32791611,28.7026113,33.83002793,0.798590121,0.001348152,0.004157066
160006.jpg,26.55627054,27.89782798,33.14823351,0.896692935,0.001622621,0.004458189
157032.jpg,30.88908686,32.37160086,36.08235027,0.912861125,0.000579215,0.003572464
217090.jpg,24.4660071,25.79512672,31.61245092,0.758964249,0.002633221,0.004951239
268048.jpg,25.51863189,26.85512722,32.37005613,0.829161293,0.002062943,0.003235579
235098.jpg,25.14629921,26.6613729,30.68009801,0.863633897,0.002157062,0.003260851
189013.jpg,31.85061458,33.17573754,37.94549281,0.926596239,0.000481312,0.003962755
103029.jpg,35.71954385,37.10249042,40.81646872,0.944906215,0.000194873,0.003405094
223004.jpg,27.40359264,28.74646229,34.47043598,0.862714445,0.001334608,0.00496459
247012.jpg,26.5758037,27.96398302,32.92115626,0.808764206,0.001598092,0.004518032
376086.jpg,27.66934518,29.31293912,32.87447193,0.878147237,0.001171402,0.004058599
393035.jpg,25.70709643,27.03867779,31.97982932,0.845494856,0.001977572,0.003215551
77062.jpg,22.88746165,24.21934851,31.09963748,0.746910397,0.003784994,0.004348755
253016.jpg,26.19664036,27.57030711,32.80937998,0.822282135,0.001749723,0.004298449
196040.jpg,24.85754607,26.211405,31.83145572,0.789170164,0.002392542,0.004198551
134049.jpg,24.76079575,26.17223377,30.82700518,0.792456986,0.002414219,0.004735231
100007.jpg,32.22906772,33.58453145,38.48925814,0.879631321,0.000438073,0.005213499
247003.jpg,28.0039447,29.34990773,34.6893508,0.860339024,0.001161473,0.003017426
196062.jpg,29.06540701,30.38672619,35.98082343,0.841803896,0.000914803,0.004698277
146074.jpg,26.01977864,27.33576251,32.90526589,0.869264273,0.001846817,0.004656076
238025.jpg,27.91878984,29.27031223,34.47883874,0.778085717,0.001182957,0.004265308
81066.jpg,27.87320997,29.31000815,33.56147077,0.786236591,0.001172193,0.004498482
188025.jpg,26.33902582,27.63545927,32.79769906,0.814972035,0.00172367,0.004835129
285022.jpg,30.78986776,32.20280434,36.10838015,0.911085432,0.000602171,0.004585266
196027.jpg,33.88243705,35.20844769,39.69419533,0.938365423,0.000301408,0.003623247
43033.jpg,29.78960964,31.12784165,36.02815241,0.859806626,0.000771287,0.004320621
288024.jpg,25.35184748,26.6878099,31.84676475,0.847398599,0.002143972,0.004409313
45000.jpg,26.97161141,28.33163893,33.10323104,0.822010801,0.001468372,0.004205942
147080.jpg,24.89465456,26.23103647,31.15927399,0.826514435,0.002381751,0.004540682
14092.jpg,28.43531467,29.76255021,35.52929855,0.785676468,0.001056197,0.004582644
108069.jpg,26.00498521,27.39815117,32.02952808,0.888226232,0.001820476,0.004143
101027.jpg,23.03960952,24.39480225,30.60510257,0.779643906,0.003635129,0.004245996
159002.jpg,28.21072624,29.52272606,34.75411902,0.877312247,0.001116162,0.004808187
92014.jpg,24.77207906,26.11211099,32.57114529,0.775353497,0.002447873,0.004717112
163004.jpg,25.73534555,27.09983382,31.96059747,0.878682418,0.001949919,0.004664183
346016.jpg,21.96733122,23.28407427,29.80606752,0.526191075,0.004694535,0.004414558
179084.jpg,31.31544942,32.70187015,37.21881788,0.909268855,0.000536801,0.003837109
103078.jpg,26.95984509,28.27267148,33.80170823,0.838590774,0.001488445,0.003954172
223060.jpg,23.68349893,25.01013568,31.49993799,0.805045337,0.003154906,0.003166914
372019.jpg,28.19532385,29.56141482,34.66386123,0.815658228,0.001106263,0.003183126
120003.jpg,30.58067294,31.92814237,37.15451894,0.93321163,0.000641484,0.00412178
107045.jpg,25.05494173,26.41350969,31.8353445,0.773732202,0.002283752,0.003938437
175083.jpg,26.21356932,27.56976082,32.20657176,0.802280256,0.001749943,0.004724979
81095.jpg,29.20944715,30.73581031,34.50538694,0.863444506,0.000844149,0.004229546
2018.jpg,24.52284934,25.88239369,31.74654611,0.844129006,0.002580837,0.004318237
120093.jpg,22.31298566,23.6209527,29.30491688,0.821698382,0.004344149,0.004299402
140006.jpg,22.38273162,23.661248,30.10913874,0.765229194,0.004304029,0.004846096
33044.jpg,24.53142067,25.85401633,32.53525259,0.713881728,0.002597756,0.005129576
217013.jpg,26.33660564,27.68280027,33.04677632,0.89583484,0.001704983,0.004753828
249021.jpg,29.44242146,30.80553307,35.63774461,0.842527038,0.000830705,0.003492832
196088.jpg,21.27265118,22.56268236,28.65491333,0.713111846,0.005542833,0.00467658
101084.jpg,22.8438746,24.23310274,29.50424429,0.660387308,0.003773025,0.005047083
156054.jpg,26.98972759,28.33360548,33.30596032,0.840319456,0.001467707,0.003295898
164046.jpg,31.0461865,32.3697362,37.67792256,0.859653556,0.000579464,0.003353357
289011.jpg,30.26203722,31.62209493,36.57472664,0.87661597,0.00068832,0.004919767
388067.jpg,22.959541,24.32139957,28.95505766,0.840795284,0.00369709,0.004692078
207049.jpg,22.66970361,23.96122545,30.44239955,0.603660674,0.004016775,0.004298687
49024.jpg,33.73317889,35.0720028,39.69485314,0.938096119,0.000311028,0.003162146
16004.jpg,27.16782874,28.60073241,32.54324175,0.895960818,0.001380151,0.005022287
163096.jpg,27.33389345,28.54350628,33.4602294,0.799562592,0.001398458,0.005010366
107072.jpg,26.04318029,27.3757977,32.1343463,0.73179505,0.00182987,0.004057169
344010.jpg,24.87373714,26.20264098,31.38832916,0.703613007,0.002397375,0.003118753
189096.jpg,27.94557084,29.42940473,33.26351272,0.896402145,0.001140406,0.00467515
159022.jpg,27.47535036,28.75951956,34.55354581,0.873849229,0.001330602,0.003185749
41085.jpg,27.84434773,29.17766108,34.69750588,0.847700092,0.001208464,0.003180027
145059.jpg,25.74798954,27.05120328,31.11709195,0.867129414,0.001971876,0.003713369
17067.jpg,24.2608077,25.58460277,32.46599915,0.733030072,0.002764011,0.00325942
81090.jpg,25.80041048,27.18394305,31.92743887,0.88406483,0.001912519,0.004164696
80085.jpg,30.11448474,31.4738442,36.20117061,0.918468195,0.000712222,0.0042696
187099.jpg,20.19619801,21.43934204,27.4538797,0.631220255,0.00717903,0.003331184
290035.jpg,29.49789736,30.95140025,35.30984047,0.848050702,0.000803267,0.003793001
189029.jpg,28.47425588,29.78661574,34.60371943,0.902663578,0.001050361,0.004355907
28083.jpg,31.81309919,33.15151334,37.30374593,0.848874696,0.000484004,0.004647493
141048.jpg,27.03632411,28.49907648,32.18827712,0.746039983,0.001412838,0.005071163
187058.jpg,21.24998351,22.449674,27.17526921,0.797882862,0.005688956,0.004791021
6046.jpg,25.33903774,26.65652411,32.85591941,0.752927411,0.002159472,0.003836393
5096.jpg,27.89856631,29.15795487,34.57522348,0.748561042,0.00121396,0.004570007
225022.jpg,26.83366892,28.23176241,32.20855613,0.844872341,0.001502532,0.00356555
183066.jpg,24.03732555,25.39679334,31.33150114,0.799907492,0.002886162,0.004407644
109055.jpg,25.79372333,27.11480264,32.17192386,0.881720722,0.00194321,0.004515409
112056.jpg,35.60857784,36.99256281,40.91803427,0.925022924,0.000199868,0.004340172
226060.jpg,30.24496825,31.62608174,35.91306784,0.906449703,0.000687689,0.003325939
8068.jpg,30.38862546,31.70531636,36.75307709,0.877239035,0.000675256,0.004487991
14085.jpg,29.29374113,30.59508126,35.60311041,0.839400879,0.000871951,0.004065752
230063.jpg,28.33091568,29.72583536,33.9935139,0.881873435,0.001065164,0.00481391
65084.jpg,29.63538487,31.10875825,34.35468652,0.925867443,0.000774683,0.005174398
104055.jpg,32.28684277,33.75981661,37.68744666,0.872110044,0.000420744,0.004125834
112090.jpg,27.34009424,28.69278588,33.87574134,0.786151461,0.001351206,0.003933191
207038.jpg,24.20838161,25.51265895,31.24044992,0.723207696,0.00281018,0.003068924
70090.jpg,28.64964883,29.94695889,34.90457711,0.881900796,0.001012288,0.004396915
206062.jpg,29.41749283,30.77222271,35.33555179,0.857788324,0.000837101,0.004553795
130014.jpg,27.37089634,28.7264524,33.96280268,0.849500688,0.001340771,0.004610538
326025.jpg,27.45796221,28.82117486,33.51032105,0.902720232,0.001311845,0.004413128
226022.jpg,27.71551254,29.11423368,33.66966801,0.893482717,0.001226243,0.004833221
106047.jpg,33.30350545,34.68208486,39.08315821,0.946857311,0.000340245,0.004405975
105027.jpg,29.17424912,30.51852275,35.71838525,0.834110668,0.000887458,0.004652023
108036.jpg,23.75525406,25.09851933,31.00001178,0.802774277,0.003091349,0.004401445
35028.jpg,32.51260341,33.82963514,38.14253821,0.945972521,0.000414034,0.004286766
108004.jpg,23.29145031,24.66320048,29.63081879,0.605107372,0.003417275,0.003581047
279005.jpg,28.88170074,30.19784124,35.24383506,0.867068961,0.000955467,0.003982306
230098.jpg,27.77211925,29.14602414,34.25532434,0.87391854,0.0012173,0.004452705
15062.jpg,25.16931729,26.48056001,32.01054609,0.783886962,0.002248765,0.003583193
103006.jpg,24.45449251,25.79520079,31.21317207,0.810366293,0.002633176,0.002995491
106005.jpg,34.60751529,35.96384943,40.29391131,0.957316148,0.000253288,0.004280567
64061.jpg,31.27402358,32.6092346,37.79038088,0.839958266,0.000548374,0.003298759
257098.jpg,29.64273998,31.00129299,35.88287483,0.853140689,0.000794092,0.003290415
157087.jpg,26.28872121,27.72452696,31.85738085,0.843303585,0.00168868,0.004209518
306052.jpg,27.37494757,28.75400171,33.32660826,0.790105648,0.001332293,0.003247738
220003.jpg,23.83794686,25.16014957,30.68343851,0.694515896,0.00304779,0.003635406
71076.jpg,28.27601091,29.60365939,34.42497753,0.77726838,0.001095555,0.00353384
226033.jpg,27.28720392,28.7788118,32.86989479,0.901694177,0.001324704,0.004104614
160067.jpg,27.20314154,28.50892467,33.89566858,0.91538069,0.001409638,0.00423789
246009.jpg,26.19861545,27.52705048,33.42602035,0.850056013,0.001767238,0.003884554
107014.jpg,29.03303455,30.39282605,34.92310005,0.820307285,0.000913519,0.004554987
176051.jpg,29.60481749,30.97690062,35.97881419,0.918911526,0.000798564,0.004235983
69000.jpg,25.60255313,26.93496507,33.02938062,0.793889458,0.002025366,0.002763987
100039.jpg,22.94729232,24.29373134,30.01033231,0.75834956,0.003720719,0.002764225
335088.jpg,25.28523225,26.6318735,32.38316821,0.852282114,0.002171764,0.003358364
29030.jpg,28.55133049,29.89562809,34.78444108,0.797964837,0.001024324,0.004934788
123057.jpg,29.84150769,31.20912939,36.14092216,0.879938811,0.000756985,0.005026102
385022.jpg,23.18965002,24.51411347,31.4322814,0.721891806,0.003536622,0.00412178
228076.jpg,26.13326904,27.46961613,32.90941509,0.862394404,0.001790764,0.004427671
69022.jpg,32.84447507,34.20997254,38.68764742,0.938814021,0.000379317,0.004232407
140088.jpg,27.18443939,28.49087583,33.466807,0.871657551,0.001415508,0.003559351
185092.jpg,31.32991821,32.57897041,37.11064059,0.905680332,0.000552208,0.004562616
258089.jpg,25.59667805,27.10486707,31.06525897,0.883431319,0.001947661,0.004063129
302022.jpg,27.3061317,28.5237918,32.18244245,0.880907175,0.00140482,0.004366398
232076.jpg,24.02615129,25.36636317,31.18016234,0.764407228,0.002906456,0.004777193
48025.jpg,26.76210628,28.05191743,33.90638261,0.753409043,0.001566059,0.003938437
43051.jpg,33.98104738,35.30775587,39.56839493,0.92769492,0.000294594,0.004089355
277053.jpg,24.23372291,25.56813355,31.08851105,0.751784245,0.002774512,0.003874779
79073.jpg,22.1815063,23.42586162,29.0062385,0.677991722,0.004543744,0.004344463
141012.jpg,22.8775987,24.14309313,29.48932237,0.720335229,0.003852039,0.004062891
87015.jpg,24.99197858,26.32380929,32.47006582,0.671747864,0.002331412,0.004473686
243095.jpg,29.42293766,30.76697682,35.92121356,0.903895862,0.000838113,0.004504442
268074.jpg,25.11432198,26.44917524,31.41531637,0.808727452,0.002265074,0.00347209
208078.jpg,25.46903112,26.7597133,31.88235226,0.930011337,0.002108767,0.00428009
130066.jpg,22.8742654,24.19719465,31.2193994,0.820268705,0.003804351,0.004616976
